id	chrom	start	stop	allele	order	decade	count
4_LDB_29341872_29416562	4	29341872	29416562	0	1	middle	10
4_LDB_29341872_29416562	4	29341872	29416562	0	1	late	11
4_LDB_29341872_29416562	4	29341872	29416562	1	2	early	7
4_LDB_29341872_29416562	4	29341872	29416562	1	2	middle	9
4_LDB_29341872_29416562	4	29341872	29416562	1	2	late	7
4_LDB_29341872_29416562	4	29341872	29416562	3	3	early	5
4_LDB_29341872_29416562	4	29341872	29416562	3	3	middle	6
4_LDB_29341872_29416562	4	29341872	29416562	3	3	late	7
4_LDB_29341872_29416562	4	29341872	29416562	2	4	early	10
4_LDB_29341872_29416562	4	29341872	29416562	2	4	middle	4
4_LDB_29341872_29416562	4	29341872	29416562	2	4	late	4
4_LDB_29341872_29416562	4	29341872	29416562	NA	5	early	0
4_LDB_29341872_29416562	4	29341872	29416562	NA	5	middle	0
4_LDB_29341872_29416562	4	29341872	29416562	NA	5	late	1
4_LDB_29421170_29482850	4	29421170	29482850	0	1	early	7
4_LDB_29421170_29482850	4	29421170	29482850	0	1	middle	10
4_LDB_29421170_29482850	4	29421170	29482850	0	1	late	9
4_LDB_29421170_29482850	4	29421170	29482850	1	2	early	7
4_LDB_29421170_29482850	4	29421170	29482850	1	2	middle	9
4_LDB_29421170_29482850	4	29421170	29482850	1	2	late	6
4_LDB_29421170_29482850	4	29421170	29482850	2	3	early	10
4_LDB_29421170_29482850	4	29421170	29482850	2	3	middle	3
4_LDB_29421170_29482850	4	29421170	29482850	2	3	late	4
4_LDB_29421170_29482850	4	29421170	29482850	3	4	early	5
4_LDB_29421170_29482850	4	29421170	29482850	3	4	middle	3
4_LDB_29421170_29482850	4	29421170	29482850	3	4	late	7
4_LDB_29421170_29482850	4	29421170	29482850	NA	5	early	1
4_LDB_29421170_29482850	4	29421170	29482850	NA	5	middle	1
4_LDB_29421170_29482850	4	29421170	29482850	NA	5	late	3
4_LDB_29421170_29482850	4	29421170	29482850	4	6	early	0
4_LDB_29421170_29482850	4	29421170	29482850	4	6	middle	3
4_LDB_29421170_29482850	4	29421170	29482850	4	6	late	1
4_LDB_29491266_30097027	4	29491266	30097027	0	1	early	5
4_LDB_29491266_30097027	4	29491266	30097027	0	1	middle	7
4_LDB_29491266_30097027	4	29491266	30097027	0	1	late	5
4_LDB_29491266_30097027	4	29491266	30097027	1	2	early	1
4_LDB_29491266_30097027	4	29491266	30097027	1	2	middle	5
4_LDB_29491266_30097027	4	29491266	30097027	1	2	late	5
4_LDB_29491266_30097027	4	29491266	30097027	3	3	early	4
4_LDB_29491266_30097027	4	29491266	30097027	3	3	middle	1
4_LDB_29491266_30097027	4	29491266	30097027	3	3	late	4
4_LDB_29491266_30097027	4	29491266	30097027	2	4	early	6
4_LDB_29491266_30097027	4	29491266	30097027	2	4	middle	3
4_LDB_29491266_30097027	4	29491266	30097027	2	4	late	0
4_LDB_29491266_30097027	4	29491266	30097027	4	5	early	4
4_LDB_29491266_30097027	4	29491266	30097027	4	5	middle	3
4_LDB_29491266_30097027	4	29491266	30097027	4	5	late	1
4_LDB_29491266_30097027	4	29491266	30097027	7	6	early	3
4_LDB_29491266_30097027	4	29491266	30097027	7	6	middle	2
4_LDB_29491266_30097027	4	29491266	30097027	7	6	late	3
4_LDB_29491266_30097027	4	29491266	30097027	6	7	early	4
4_LDB_29491266_30097027	4	29491266	30097027	6	7	middle	2
4_LDB_29491266_30097027	4	29491266	30097027	6	7	late	1
4_LDB_29491266_30097027	4	29491266	30097027	5	8	early	1
4_LDB_29491266_30097027	4	29491266	30097027	5	8	middle	2
4_LDB_29491266_30097027	4	29491266	30097027	5	8	late	4
4_LDB_29491266_30097027	4	29491266	30097027	9	9	early	0
4_LDB_29491266_30097027	4	29491266	30097027	9	9	middle	0
4_LDB_29491266_30097027	4	29491266	30097027	9	9	late	5
4_LDB_29491266_30097027	4	29491266	30097027	10	10	early	0
4_LDB_29491266_30097027	4	29491266	30097027	10	10	middle	2
4_LDB_29491266_30097027	4	29491266	30097027	10	10	late	2
4_LDB_29491266_30097027	4	29491266	30097027	8	11	early	2
4_LDB_29491266_30097027	4	29491266	30097027	8	11	middle	1
4_LDB_29491266_30097027	4	29491266	30097027	8	11	late	0
4_LDB_29491266_30097027	4	29491266	30097027	NA	12	early	0
4_LDB_29491266_30097027	4	29491266	30097027	NA	12	middle	1
4_LDB_29491266_30097027	4	29491266	30097027	NA	12	late	0
4_LDB_30102317_30105579	4	30102317	30105579	0	1	early	17
4_LDB_30102317_30105579	4	30102317	30105579	0	1	middle	19
4_LDB_30102317_30105579	4	30102317	30105579	0	1	late	20
4_LDB_30102317_30105579	4	30102317	30105579	1	2	early	13
4_LDB_30102317_30105579	4	30102317	30105579	1	2	middle	10
4_LDB_30102317_30105579	4	30102317	30105579	1	2	late	10
4_LDB_30109258_30152512	4	30109258	30152512	0	1	early	7
4_LDB_30109258_30152512	4	30109258	30152512	0	1	middle	11
4_LDB_30109258_30152512	4	30109258	30152512	0	1	late	13
4_LDB_30109258_30152512	4	30109258	30152512	1	2	early	10
4_LDB_30109258_30152512	4	30109258	30152512	1	2	middle	8
4_LDB_30109258_30152512	4	30109258	30152512	1	2	late	6
4_LDB_30109258_30152512	4	30109258	30152512	2	3	early	5
4_LDB_30109258_30152512	4	30109258	30152512	2	3	middle	7
4_LDB_30109258_30152512	4	30109258	30152512	2	3	late	5
4_LDB_30109258_30152512	4	30109258	30152512	3	4	early	8
4_LDB_30109258_30152512	4	30109258	30152512	3	4	middle	3
4_LDB_30109258_30152512	4	30109258	30152512	3	4	late	5
4_LDB_30109258_30152512	4	30109258	30152512	NA	5	early	0
4_LDB_30109258_30152512	4	30109258	30152512	NA	5	middle	0
4_LDB_30109258_30152512	4	30109258	30152512	NA	5	late	1
4_LDB_30161338_30240753	4	30161338	30240753	0	1	early	6
4_LDB_30161338_30240753	4	30161338	30240753	0	1	middle	11
4_LDB_30161338_30240753	4	30161338	30240753	0	1	late	13
4_LDB_30161338_30240753	4	30161338	30240753	2	2	early	8
4_LDB_30161338_30240753	4	30161338	30240753	2	2	middle	7
4_LDB_30161338_30240753	4	30161338	30240753	2	2	late	3
4_LDB_30161338_30240753	4	30161338	30240753	1	3	early	6
4_LDB_30161338_30240753	4	30161338	30240753	1	3	middle	7
4_LDB_30161338_30240753	4	30161338	30240753	1	3	late	5
4_LDB_30161338_30240753	4	30161338	30240753	3	4	early	8
4_LDB_30161338_30240753	4	30161338	30240753	3	4	middle	3
4_LDB_30161338_30240753	4	30161338	30240753	3	4	late	5
4_LDB_30161338_30240753	4	30161338	30240753	4	5	early	2
4_LDB_30161338_30240753	4	30161338	30240753	4	5	middle	1
4_LDB_30161338_30240753	4	30161338	30240753	4	5	late	3
4_LDB_30161338_30240753	4	30161338	30240753	NA	6	early	0
4_LDB_30161338_30240753	4	30161338	30240753	NA	6	middle	0
4_LDB_30161338_30240753	4	30161338	30240753	NA	6	late	1
4_LDB_30244760_30462759	4	30244760	30462759	0	1	early	6
4_LDB_30244760_30462759	4	30244760	30462759	0	1	middle	12
4_LDB_30244760_30462759	4	30244760	30462759	0	1	late	14
4_LDB_30244760_30462759	4	30244760	30462759	1	2	early	6
4_LDB_30244760_30462759	4	30244760	30462759	1	2	middle	7
4_LDB_30244760_30462759	4	30244760	30462759	1	2	late	5
4_LDB_30244760_30462759	4	30244760	30462759	2	3	early	8
4_LDB_30244760_30462759	4	30244760	30462759	2	3	middle	5
4_LDB_30244760_30462759	4	30244760	30462759	2	3	late	3
4_LDB_30244760_30462759	4	30244760	30462759	3	4	early	6
4_LDB_30244760_30462759	4	30244760	30462759	3	4	middle	1
4_LDB_30244760_30462759	4	30244760	30462759	3	4	late	4
4_LDB_30244760_30462759	4	30244760	30462759	4	5	early	2
4_LDB_30244760_30462759	4	30244760	30462759	4	5	middle	2
4_LDB_30244760_30462759	4	30244760	30462759	4	5	late	3
4_LDB_30244760_30462759	4	30244760	30462759	5	6	early	2
4_LDB_30244760_30462759	4	30244760	30462759	5	6	middle	2
4_LDB_30244760_30462759	4	30244760	30462759	5	6	late	1
4_LDB_30466869_30519625	4	30466869	30519625	0	1	early	12
4_LDB_30466869_30519625	4	30466869	30519625	0	1	middle	14
4_LDB_30466869_30519625	4	30466869	30519625	0	1	late	21
4_LDB_30466869_30519625	4	30466869	30519625	1	2	early	18
4_LDB_30466869_30519625	4	30466869	30519625	1	2	middle	15
4_LDB_30466869_30519625	4	30466869	30519625	1	2	late	8
4_LDB_30466869_30519625	4	30466869	30519625	NA	3	early	0
4_LDB_30466869_30519625	4	30466869	30519625	NA	3	middle	0
4_LDB_30466869_30519625	4	30466869	30519625	NA	3	late	1
4_LDB_30524467_31043770	4	30524467	31043770	0	1	early	5
4_LDB_30524467_31043770	4	30524467	31043770	0	1	middle	11
4_LDB_30524467_31043770	4	30524467	31043770	0	1	late	10
4_LDB_30524467_31043770	4	30524467	31043770	1	2	early	6
4_LDB_30524467_31043770	4	30524467	31043770	1	2	middle	6
4_LDB_30524467_31043770	4	30524467	31043770	1	2	late	4
4_LDB_30524467_31043770	4	30524467	31043770	3	3	early	8
4_LDB_30524467_31043770	4	30524467	31043770	3	3	middle	5
4_LDB_30524467_31043770	4	30524467	31043770	3	3	late	0
4_LDB_30524467_31043770	4	30524467	31043770	2	4	early	7
4_LDB_30524467_31043770	4	30524467	31043770	2	4	middle	1
4_LDB_30524467_31043770	4	30524467	31043770	2	4	late	4
4_LDB_30524467_31043770	4	30524467	31043770	NA	5	early	0
4_LDB_30524467_31043770	4	30524467	31043770	NA	5	middle	3
4_LDB_30524467_31043770	4	30524467	31043770	NA	5	late	6
4_LDB_30524467_31043770	4	30524467	31043770	6	6	early	2
4_LDB_30524467_31043770	4	30524467	31043770	6	6	middle	1
4_LDB_30524467_31043770	4	30524467	31043770	6	6	late	5
4_LDB_30524467_31043770	4	30524467	31043770	4	7	early	2
4_LDB_30524467_31043770	4	30524467	31043770	4	7	middle	2
4_LDB_30524467_31043770	4	30524467	31043770	4	7	late	1
4_LDB_31047104_31378572	4	31047104	31378572	0	1	early	2
4_LDB_31047104_31378572	4	31047104	31378572	0	1	middle	6
4_LDB_31047104_31378572	4	31047104	31378572	0	1	late	11
4_LDB_31047104_31378572	4	31047104	31378572	1	2	early	10
4_LDB_31047104_31378572	4	31047104	31378572	1	2	middle	6
4_LDB_31047104_31378572	4	31047104	31378572	1	2	late	3
4_LDB_31047104_31378572	4	31047104	31378572	2	3	early	6
4_LDB_31047104_31378572	4	31047104	31378572	2	3	middle	3
4_LDB_31047104_31378572	4	31047104	31378572	2	3	late	4
4_LDB_31047104_31378572	4	31047104	31378572	4	4	early	1
4_LDB_31047104_31378572	4	31047104	31378572	4	4	middle	3
4_LDB_31047104_31378572	4	31047104	31378572	4	4	late	5
4_LDB_31047104_31378572	4	31047104	31378572	3	5	early	4
4_LDB_31047104_31378572	4	31047104	31378572	3	5	middle	3
4_LDB_31047104_31378572	4	31047104	31378572	3	5	late	2
4_LDB_31047104_31378572	4	31047104	31378572	NA	6	early	0
4_LDB_31047104_31378572	4	31047104	31378572	NA	6	middle	4
4_LDB_31047104_31378572	4	31047104	31378572	NA	6	late	3
4_LDB_31047104_31378572	4	31047104	31378572	5	7	early	2
4_LDB_31047104_31378572	4	31047104	31378572	5	7	middle	3
4_LDB_31047104_31378572	4	31047104	31378572	5	7	late	1
4_LDB_31047104_31378572	4	31047104	31378572	6	8	early	3
4_LDB_31047104_31378572	4	31047104	31378572	6	8	middle	0
4_LDB_31047104_31378572	4	31047104	31378572	6	8	late	0
4_LDB_31047104_31378572	4	31047104	31378572	8	9	early	1
4_LDB_31047104_31378572	4	31047104	31378572	8	9	middle	0
4_LDB_31047104_31378572	4	31047104	31378572	8	9	late	1
4_LDB_31047104_31378572	4	31047104	31378572	9	10	early	1
4_LDB_31047104_31378572	4	31047104	31378572	9	10	middle	1
4_LDB_31047104_31378572	4	31047104	31378572	9	10	late	0
4_LDB_31381716_31398758	4	31381716	31398758	0	1	early	17
4_LDB_31381716_31398758	4	31381716	31398758	0	1	middle	20
4_LDB_31381716_31398758	4	31381716	31398758	0	1	late	21
4_LDB_31381716_31398758	4	31381716	31398758	1	2	early	11
4_LDB_31381716_31398758	4	31381716	31398758	1	2	middle	7
4_LDB_31381716_31398758	4	31381716	31398758	1	2	late	3
4_LDB_31381716_31398758	4	31381716	31398758	2	3	early	2
4_LDB_31381716_31398758	4	31381716	31398758	2	3	middle	2
4_LDB_31381716_31398758	4	31381716	31398758	2	3	late	4
4_LDB_31381716_31398758	4	31381716	31398758	3	4	early	0
4_LDB_31381716_31398758	4	31381716	31398758	3	4	middle	0
4_LDB_31381716_31398758	4	31381716	31398758	3	4	late	2
4_LDB_31401763_31481014	4	31401763	31481014	0	1	early	14
4_LDB_31401763_31481014	4	31401763	31481014	0	1	middle	19
4_LDB_31401763_31481014	4	31401763	31481014	0	1	late	18
4_LDB_31401763_31481014	4	31401763	31481014	1	2	early	11
4_LDB_31401763_31481014	4	31401763	31481014	1	2	middle	7
4_LDB_31401763_31481014	4	31401763	31481014	1	2	late	3
4_LDB_31401763_31481014	4	31401763	31481014	2	3	early	2
4_LDB_31401763_31481014	4	31401763	31481014	2	3	middle	2
4_LDB_31401763_31481014	4	31401763	31481014	2	3	late	4
4_LDB_31401763_31481014	4	31401763	31481014	3	4	early	0
4_LDB_31401763_31481014	4	31401763	31481014	3	4	middle	1
4_LDB_31401763_31481014	4	31401763	31481014	3	4	late	5
4_LDB_31401763_31481014	4	31401763	31481014	4	5	early	3
4_LDB_31401763_31481014	4	31401763	31481014	4	5	middle	0
4_LDB_31401763_31481014	4	31401763	31481014	4	5	late	0
4_LDB_31484258_31517499	4	31484258	31517499	0	1	early	16
4_LDB_31484258_31517499	4	31484258	31517499	0	1	middle	19
4_LDB_31484258_31517499	4	31484258	31517499	0	1	late	17
4_LDB_31484258_31517499	4	31484258	31517499	1	2	early	12
4_LDB_31484258_31517499	4	31484258	31517499	1	2	middle	7
4_LDB_31484258_31517499	4	31484258	31517499	1	2	late	5
4_LDB_31484258_31517499	4	31484258	31517499	2	3	early	2
4_LDB_31484258_31517499	4	31484258	31517499	2	3	middle	2
4_LDB_31484258_31517499	4	31484258	31517499	2	3	late	5
4_LDB_31484258_31517499	4	31484258	31517499	3	4	early	0
4_LDB_31484258_31517499	4	31484258	31517499	3	4	middle	1
4_LDB_31484258_31517499	4	31484258	31517499	3	4	late	3
chr4:31520583	4	31519583	31521583	0	1	early	12
chr4:31520583	4	31519583	31521583	0	1	middle	18
chr4:31520583	4	31519583	31521583	0	1	late	19
chr4:31520583	4	31519583	31521583	1	2	early	18
chr4:31520583	4	31519583	31521583	1	2	middle	11
chr4:31520583	4	31519583	31521583	1	2	late	11
4_LDB_31523673_31577246	4	31523673	31577246	0	1	early	12
4_LDB_31523673_31577246	4	31523673	31577246	0	1	middle	17
4_LDB_31523673_31577246	4	31523673	31577246	0	1	late	16
4_LDB_31523673_31577246	4	31523673	31577246	1	2	early	9
4_LDB_31523673_31577246	4	31523673	31577246	1	2	middle	7
4_LDB_31523673_31577246	4	31523673	31577246	1	2	late	4
4_LDB_31523673_31577246	4	31523673	31577246	2	3	early	2
4_LDB_31523673_31577246	4	31523673	31577246	2	3	middle	3
4_LDB_31523673_31577246	4	31523673	31577246	2	3	late	9
4_LDB_31523673_31577246	4	31523673	31577246	3	4	early	4
4_LDB_31523673_31577246	4	31523673	31577246	3	4	middle	2
4_LDB_31523673_31577246	4	31523673	31577246	3	4	late	1
4_LDB_31523673_31577246	4	31523673	31577246	4	5	early	3
4_LDB_31523673_31577246	4	31523673	31577246	4	5	middle	0
4_LDB_31523673_31577246	4	31523673	31577246	4	5	late	0
4_LDB_31580487_31586522	4	31580487	31586522	0	1	early	17
4_LDB_31580487_31586522	4	31580487	31586522	0	1	middle	20
4_LDB_31580487_31586522	4	31580487	31586522	0	1	late	25
4_LDB_31580487_31586522	4	31580487	31586522	1	2	early	13
4_LDB_31580487_31586522	4	31580487	31586522	1	2	middle	9
4_LDB_31580487_31586522	4	31580487	31586522	1	2	late	5
4_LDB_31593519_31728040	4	31593519	31728040	0	1	early	28
4_LDB_31593519_31728040	4	31593519	31728040	0	1	middle	27
4_LDB_31593519_31728040	4	31593519	31728040	0	1	late	24
4_LDB_31593519_31728040	4	31593519	31728040	1	2	early	2
4_LDB_31593519_31728040	4	31593519	31728040	1	2	middle	2
4_LDB_31593519_31728040	4	31593519	31728040	1	2	late	6
chr4:31740657	4	31739657	31741657	0	1	early	14
chr4:31740657	4	31739657	31741657	0	1	middle	18
chr4:31740657	4	31739657	31741657	0	1	late	23
chr4:31740657	4	31739657	31741657	1	2	early	16
chr4:31740657	4	31739657	31741657	1	2	middle	11
chr4:31740657	4	31739657	31741657	1	2	late	7
4_LDB_31743808_31746820	4	31743808	31746820	0	1	early	17
4_LDB_31743808_31746820	4	31743808	31746820	0	1	middle	17
4_LDB_31743808_31746820	4	31743808	31746820	0	1	late	20
4_LDB_31743808_31746820	4	31743808	31746820	1	2	early	7
4_LDB_31743808_31746820	4	31743808	31746820	1	2	middle	6
4_LDB_31743808_31746820	4	31743808	31746820	1	2	late	3
4_LDB_31743808_31746820	4	31743808	31746820	2	3	early	2
4_LDB_31743808_31746820	4	31743808	31746820	2	3	middle	5
4_LDB_31743808_31746820	4	31743808	31746820	2	3	late	7
4_LDB_31743808_31746820	4	31743808	31746820	3	4	early	4
4_LDB_31743808_31746820	4	31743808	31746820	3	4	middle	1
4_LDB_31743808_31746820	4	31743808	31746820	3	4	late	0
chr4:31749927	4	31748927	31750927	0	1	early	25
chr4:31749927	4	31748927	31750927	0	1	middle	24
chr4:31749927	4	31748927	31750927	0	1	late	23
chr4:31749927	4	31748927	31750927	1	2	early	5
chr4:31749927	4	31748927	31750927	1	2	middle	5
chr4:31749927	4	31748927	31750927	1	2	late	7
4_LDB_31753302_31913696	4	31753302	31913696	0	1	early	9
4_LDB_31753302_31913696	4	31753302	31913696	0	1	middle	13
4_LDB_31753302_31913696	4	31753302	31913696	0	1	late	9
4_LDB_31753302_31913696	4	31753302	31913696	1	2	early	7
4_LDB_31753302_31913696	4	31753302	31913696	1	2	middle	6
4_LDB_31753302_31913696	4	31753302	31913696	1	2	late	2
4_LDB_31753302_31913696	4	31753302	31913696	2	3	early	3
4_LDB_31753302_31913696	4	31753302	31913696	2	3	middle	2
4_LDB_31753302_31913696	4	31753302	31913696	2	3	late	6
4_LDB_31753302_31913696	4	31753302	31913696	5	4	early	2
4_LDB_31753302_31913696	4	31753302	31913696	5	4	middle	2
4_LDB_31753302_31913696	4	31753302	31913696	5	4	late	5
4_LDB_31753302_31913696	4	31753302	31913696	3	5	early	2
4_LDB_31753302_31913696	4	31753302	31913696	3	5	middle	2
4_LDB_31753302_31913696	4	31753302	31913696	3	5	late	5
4_LDB_31753302_31913696	4	31753302	31913696	4	6	early	4
4_LDB_31753302_31913696	4	31753302	31913696	4	6	middle	1
4_LDB_31753302_31913696	4	31753302	31913696	4	6	late	1
4_LDB_31753302_31913696	4	31753302	31913696	6	7	early	3
4_LDB_31753302_31913696	4	31753302	31913696	6	7	middle	2
4_LDB_31753302_31913696	4	31753302	31913696	6	7	late	0
4_LDB_31753302_31913696	4	31753302	31913696	7	8	early	0
4_LDB_31753302_31913696	4	31753302	31913696	7	8	middle	1
4_LDB_31753302_31913696	4	31753302	31913696	7	8	late	2
chr4:31917011	4	31916011	31918011	0	1	early	26
chr4:31917011	4	31916011	31918011	0	1	middle	25
chr4:31917011	4	31916011	31918011	0	1	late	23
chr4:31917011	4	31916011	31918011	1	2	early	4
chr4:31917011	4	31916011	31918011	1	2	middle	4
chr4:31917011	4	31916011	31918011	1	2	late	7
chr4:31920939	4	31919939	31921939	0	1	early	27
chr4:31920939	4	31919939	31921939	0	1	middle	25
chr4:31920939	4	31919939	31921939	0	1	late	23
chr4:31920939	4	31919939	31921939	NA	2	early	1
chr4:31920939	4	31919939	31921939	NA	2	middle	3
chr4:31920939	4	31919939	31921939	NA	2	late	4
chr4:31920939	4	31919939	31921939	1	3	early	2
chr4:31920939	4	31919939	31921939	1	3	middle	1
chr4:31920939	4	31919939	31921939	1	3	late	3
4_LDB_31934059_32022661	4	31934059	32022661	0	1	early	11
4_LDB_31934059_32022661	4	31934059	32022661	0	1	middle	15
4_LDB_31934059_32022661	4	31934059	32022661	0	1	late	15
4_LDB_31934059_32022661	4	31934059	32022661	1	2	early	17
4_LDB_31934059_32022661	4	31934059	32022661	1	2	middle	13
4_LDB_31934059_32022661	4	31934059	32022661	1	2	late	9
4_LDB_31934059_32022661	4	31934059	32022661	2	3	early	2
4_LDB_31934059_32022661	4	31934059	32022661	2	3	middle	1
4_LDB_31934059_32022661	4	31934059	32022661	2	3	late	6
4_LDB_32032013_32040115	4	32032013	32040115	0	1	early	22
4_LDB_32032013_32040115	4	32032013	32040115	0	1	middle	23
4_LDB_32032013_32040115	4	32032013	32040115	0	1	late	21
4_LDB_32032013_32040115	4	32032013	32040115	1	2	early	5
4_LDB_32032013_32040115	4	32032013	32040115	1	2	middle	1
4_LDB_32032013_32040115	4	32032013	32040115	1	2	late	2
4_LDB_32032013_32040115	4	32032013	32040115	2	3	early	3
4_LDB_32032013_32040115	4	32032013	32040115	2	3	middle	2
4_LDB_32032013_32040115	4	32032013	32040115	2	3	late	3
4_LDB_32032013_32040115	4	32032013	32040115	3	4	early	0
4_LDB_32032013_32040115	4	32032013	32040115	3	4	middle	3
4_LDB_32032013_32040115	4	32032013	32040115	3	4	late	1
4_LDB_32032013_32040115	4	32032013	32040115	4	5	early	0
4_LDB_32032013_32040115	4	32032013	32040115	4	5	middle	0
4_LDB_32032013_32040115	4	32032013	32040115	4	5	late	3
chr4:32043174	4	32042174	32044174	0	1	early	28
chr4:32043174	4	32042174	32044174	0	1	middle	25
chr4:32043174	4	32042174	32044174	0	1	late	26
chr4:32043174	4	32042174	32044174	1	2	early	2
chr4:32043174	4	32042174	32044174	1	2	middle	4
chr4:32043174	4	32042174	32044174	1	2	late	4
4_LDB_32046501_32088067	4	32046501	32088067	0	1	early	13
4_LDB_32046501_32088067	4	32046501	32088067	0	1	middle	19
4_LDB_32046501_32088067	4	32046501	32088067	0	1	late	19
4_LDB_32046501_32088067	4	32046501	32088067	2	2	early	8
4_LDB_32046501_32088067	4	32046501	32088067	2	2	middle	4
4_LDB_32046501_32088067	4	32046501	32088067	2	2	late	0
4_LDB_32046501_32088067	4	32046501	32088067	1	3	early	6
4_LDB_32046501_32088067	4	32046501	32088067	1	3	middle	2
4_LDB_32046501_32088067	4	32046501	32088067	1	3	late	2
4_LDB_32046501_32088067	4	32046501	32088067	3	4	early	0
4_LDB_32046501_32088067	4	32046501	32088067	3	4	middle	2
4_LDB_32046501_32088067	4	32046501	32088067	3	4	late	2
4_LDB_32046501_32088067	4	32046501	32088067	NA	5	early	2
4_LDB_32046501_32088067	4	32046501	32088067	NA	5	middle	1
4_LDB_32046501_32088067	4	32046501	32088067	NA	5	late	1
4_LDB_32046501_32088067	4	32046501	32088067	5	6	early	0
4_LDB_32046501_32088067	4	32046501	32088067	5	6	middle	0
4_LDB_32046501_32088067	4	32046501	32088067	5	6	late	3
4_LDB_32046501_32088067	4	32046501	32088067	6	7	early	1
4_LDB_32046501_32088067	4	32046501	32088067	6	7	middle	0
4_LDB_32046501_32088067	4	32046501	32088067	6	7	late	2
4_LDB_32046501_32088067	4	32046501	32088067	4	8	early	0
4_LDB_32046501_32088067	4	32046501	32088067	4	8	middle	1
4_LDB_32046501_32088067	4	32046501	32088067	4	8	late	1
chr4:32091089	4	32090089	32092089	0	1	early	28
chr4:32091089	4	32090089	32092089	0	1	middle	28
chr4:32091089	4	32090089	32092089	0	1	late	24
chr4:32091089	4	32090089	32092089	1	2	early	2
chr4:32091089	4	32090089	32092089	1	2	middle	1
chr4:32091089	4	32090089	32092089	1	2	late	6
chr4:32130191	4	32129191	32131191	0	1	early	24
chr4:32130191	4	32129191	32131191	0	1	middle	27
chr4:32130191	4	32129191	32131191	0	1	late	23
chr4:32130191	4	32129191	32131191	1	2	early	4
chr4:32130191	4	32129191	32131191	1	2	middle	1
chr4:32130191	4	32129191	32131191	1	2	late	4
chr4:32130191	4	32129191	32131191	NA	3	early	2
chr4:32130191	4	32129191	32131191	NA	3	middle	1
chr4:32130191	4	32129191	32131191	NA	3	late	3
4_LDB_32134121_32144327	4	32134121	32144327	0	1	early	13
4_LDB_32134121_32144327	4	32134121	32144327	0	1	middle	20
4_LDB_32134121_32144327	4	32134121	32144327	0	1	late	22
4_LDB_32134121_32144327	4	32134121	32144327	1	2	early	11
4_LDB_32134121_32144327	4	32134121	32144327	1	2	middle	7
4_LDB_32134121_32144327	4	32134121	32144327	1	2	late	4
4_LDB_32134121_32144327	4	32134121	32144327	2	3	early	6
4_LDB_32134121_32144327	4	32134121	32144327	2	3	middle	2
4_LDB_32134121_32144327	4	32134121	32144327	2	3	late	4
chr4:32147397	4	32146397	32148397	0	1	early	28
chr4:32147397	4	32146397	32148397	0	1	middle	28
chr4:32147397	4	32146397	32148397	0	1	late	24
chr4:32147397	4	32146397	32148397	1	2	early	2
chr4:32147397	4	32146397	32148397	1	2	middle	1
chr4:32147397	4	32146397	32148397	1	2	late	6
4_LDB_32151071_32154309	4	32151071	32154309	0	1	early	13
4_LDB_32151071_32154309	4	32151071	32154309	0	1	middle	20
4_LDB_32151071_32154309	4	32151071	32154309	0	1	late	18
4_LDB_32151071_32154309	4	32151071	32154309	1	2	early	15
4_LDB_32151071_32154309	4	32151071	32154309	1	2	middle	8
4_LDB_32151071_32154309	4	32151071	32154309	1	2	late	6
4_LDB_32151071_32154309	4	32151071	32154309	2	3	early	2
4_LDB_32151071_32154309	4	32151071	32154309	2	3	middle	1
4_LDB_32151071_32154309	4	32151071	32154309	2	3	late	3
4_LDB_32151071_32154309	4	32151071	32154309	3	4	early	0
4_LDB_32151071_32154309	4	32151071	32154309	3	4	middle	0
4_LDB_32151071_32154309	4	32151071	32154309	3	4	late	3
chr4:32157371	4	32156371	32158371	0	1	early	28
chr4:32157371	4	32156371	32158371	0	1	middle	28
chr4:32157371	4	32156371	32158371	0	1	late	24
chr4:32157371	4	32156371	32158371	1	2	early	2
chr4:32157371	4	32156371	32158371	1	2	middle	1
chr4:32157371	4	32156371	32158371	1	2	late	6
chr4:32160628	4	32159628	32161628	0	1	early	13
chr4:32160628	4	32159628	32161628	0	1	middle	21
chr4:32160628	4	32159628	32161628	0	1	late	25
chr4:32160628	4	32159628	32161628	1	2	early	17
chr4:32160628	4	32159628	32161628	1	2	middle	8
chr4:32160628	4	32159628	32161628	1	2	late	5
4_LDB_32166518_32200210	4	32166518	32200210	0	1	early	13
4_LDB_32166518_32200210	4	32166518	32200210	0	1	middle	21
4_LDB_32166518_32200210	4	32166518	32200210	0	1	late	22
4_LDB_32166518_32200210	4	32166518	32200210	1	2	early	14
4_LDB_32166518_32200210	4	32166518	32200210	1	2	middle	6
4_LDB_32166518_32200210	4	32166518	32200210	1	2	late	1
4_LDB_32166518_32200210	4	32166518	32200210	2	3	early	2
4_LDB_32166518_32200210	4	32166518	32200210	2	3	middle	1
4_LDB_32166518_32200210	4	32166518	32200210	2	3	late	5
4_LDB_32166518_32200210	4	32166518	32200210	3	4	early	0
4_LDB_32166518_32200210	4	32166518	32200210	3	4	middle	1
4_LDB_32166518_32200210	4	32166518	32200210	3	4	late	2
4_LDB_32166518_32200210	4	32166518	32200210	NA	5	early	1
4_LDB_32166518_32200210	4	32166518	32200210	NA	5	middle	0
4_LDB_32166518_32200210	4	32166518	32200210	NA	5	late	0
chr4:32203328	4	32202328	32204328	0	1	early	15
